TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,is_home,PTS,OPP_PTS,OPP_TEAM_NAME,_season
BKN,Brooklyn Nets,2024-03-25,False,96,88,Toronto Raptors,2025-26
CHI,Chicago Bulls,2024-03-26,True,105,107,Washington Wizards,2025-26
WSH,Washington Wizards,2024-03-26,False,107,105,Chicago Bulls,2025-26
HOU,Houston Rockets,2024-03-26,True,110,92,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2024-03-26,False,92,110,Houston Rockets,2025-26
SA,San Antonio Spurs,2024-03-26,True,104,102,Phoenix Suns,2025-26
PHX,Phoenix Suns,2024-03-26,False,102,104,San Antonio Spurs,2025-26
DEN,Denver Nuggets,2024-03-26,True,128,103,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2024-03-26,False,103,128,Denver Nuggets,2025-26
UTAH,Utah Jazz,2024-03-26,True,105,115,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2024-03-26,False,115,105,Utah Jazz,2025-26
SAC,Sacramento Kings,2024-03-26,True,108,96,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2024-03-26,False,96,108,Sacramento Kings,2025-26
LAC,LA Clippers,2024-03-26,True,116,133,Indiana Pacers,2025-26
IND,Indiana Pacers,2024-03-26,False,133,116,LA Clippers,2025-26
MIA,Miami Heat,2024-03-26,True,92,113,Golden State Warriors,2025-26
GS,Golden State Warriors,2024-03-26,False,113,92,Miami Heat,2025-26
MIL,Milwaukee Bucks,2024-03-26,True,124,128,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2024-03-26,False,128,124,Milwaukee Bucks,2025-26
NO,New Orleans Pelicans,2024-03-27,True,112,119,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2024-03-27,False,119,112,New Orleans Pelicans,2025-26
SAC,Sacramento Kings,2024-03-27,True,96,132,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2024-03-27,False,132,96,Sacramento Kings,2025-26
CHA,Charlotte Hornets,2024-03-27,True,118,111,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2024-03-27,False,111,118,Charlotte Hornets,2025-26
ORL,Orlando Magic,2024-03-27,True,93,101,Golden State Warriors,2025-26
